mean,std,max,min,rms,kurtosis,skew,freq_mean,freq_max,freq_std,file_name
-0.09397317504882811,0.08065363753398237,0.483,-0.645,0.12383847090553364,0.8100617745904479,-0.024477697805997577,24.988511057846342,15396.565,43.45364343886358,2003.10.22.13.34.13
-0.08441500854492187,0.0844470040889379,0.488,-0.601,0.11940347636160485,0.4891322270352756,-0.08968866685407419,25.04136711002389,13830.555,41.337972498188805,2003.10.22.13.39.13
-0.09404912109375,0.08038795339468056,0.574,-0.74,0.12372332128379107,0.9977578297270178,0.004208662562404267,25.025026864441458,15409.008,43.378823340819004,2003.10.22.13.44.13
-0.09395408935546876,0.08100462266555707,0.515,-0.603,0.12405289113843615,0.8652397682609618,-0.007967176997218186,25.220275725621303,15393.438000000002,43.41993874159241,2003.10.22.13.49.13
-0.09346458129882813,0.08077616825715724,0.596,-0.652,0.12353306162996945,0.9071529069467617,-0.01422658640438722,25.080094985150904,15313.237,43.25801207332358,2003.10.22.13.54.13
-0.09890688476562501,0.08280570378340399,0.435,-0.713,0.12899362942837708,0.8229173113542361,0.03868032988258787,25.697491469747085,16204.904,45.45141461123378,2003.10.22.13.59.13
-0.11002233886718749,0.09329432632644646,0.491,-0.662,0.14425237042943773,0.27626534873277997,-0.07729902913692728,25.5607068975604,18026.06,52.49719296207188,2003.10.22.14.04.13
-0.09312568969726562,0.08093552757128714,0.547,-0.623,0.12338133450742858,0.9642577125573344,-0.013668232101926149,25.20932963612583,15257.713,43.11169718646145,2003.10.22.14.09.13
-0.09385553588867188,0.08075155226892694,0.591,-0.598,0.12381306397465097,0.9198631793666769,-0.012739898895305905,25.09242757925879,15377.291000000001,43.3818395089426,2003.10.22.14.14.13
-0.09430875854492188,0.08104520968049302,0.474,-0.664,0.12434817228427385,0.9755973148143573,0.00974403128434878,25.21652060431682,15451.547,43.560278208616445,2003.10.22.14.19.13
-0.09384836425781251,0.08092325046354766,0.5,-0.745,0.12391968342217924,0.9507815369509736,-0.024203422302199268,25.367191195454744,15376.115999999998,43.271781322858004,2003.10.22.14.24.13
-0.09455982666015625,0.08072523745567207,0.762,-0.627,0.12433070731027568,0.8527571453067813,-0.007340973668146846,25.140350847494233,15492.682,43.59612280082825,2003.10.22.14.29.13
-0.09427831420898439,0.08064585562344904,0.532,-0.657,0.12406512225168752,1.0611640108574738,-0.00918103538116192,25.093852528080028,15446.559000000001,43.49884099949069,2003.10.22.14.34.13
-0.0941702880859375,0.08057126581792634,0.435,-0.657,0.12393454737760334,0.9206634175493065,-0.0020641749567707614,25.066512626387198,15428.86,43.45359587826043,2003.10.22.14.39.13
-0.09394671020507812,0.08132147231011061,0.435,-0.742,0.1242544414378859,1.0639397807310633,-0.009094662978441572,25.348668593987952,15392.229000000001,43.4395901628016,2003.10.22.14.44.13
-0.09508444213867187,0.08033572479819541,0.464,-0.728,0.12447843112633541,0.9358486358646676,-0.0011261473419716596,25.127312839144476,15578.635,43.67263741158491,2003.10.22.14.49.13
-0.094833056640625,0.08053834156138137,0.559,-0.747,0.12441757549985338,0.9090814721392513,-0.0002654597314384654,25.05518937076489,15537.448,43.685660754933195,2003.10.22.14.54.13
-0.09368921508789062,0.07982692246166888,0.574,-0.662,0.12308536295387168,0.9668162960580409,-0.024450443761584725,24.728335515455218,15350.041,43.251433498036526,2003.10.22.14.59.13
-0.09028158569335938,0.08118692781971698,0.461,-0.72,0.12141697560107208,0.8808388163598102,-0.05554941161350191,24.932211502571345,14791.735,42.352420693403694,2003.10.22.15.04.13
-0.09346032714843751,0.08025374888287932,0.615,-0.62,0.12318886703127528,0.9711004906380012,-0.0056851880782820986,25.094364403461725,15312.54,43.08858662321466,2003.10.22.15.09.13
-0.09364727172851563,0.08023645317721774,0.569,-0.698,0.12331950340742659,0.9976506127411935,-0.01032809733433236,25.091491663629963,15343.169,43.1514379956681,2003.10.22.15.14.13
-0.09320845336914063,0.08048650569019807,0.535,-0.613,0.12314988176074529,0.9335394314295482,-0.020875006811505538,25.10280248358692,15271.273000000001,43.06540698135829,2003.10.22.15.19.13
-0.09449008789062499,0.07955333205471597,0.505,-0.632,0.12351967191741539,0.8053849374405146,-0.0020400830129908586,24.756352627350978,15481.256,43.43786137219756,2003.10.22.15.24.13
-0.0871859619140625,0.08289783538504424,0.542,-0.71,0.12030562358595814,0.835911856396824,-0.08548689071700387,25.26099720955173,14284.548000000003,41.63184997065372,2003.10.22.15.29.13
-0.09266028442382813,0.08026767918712407,0.383,-0.566,0.12259212304055998,0.8583781324818127,-0.027543778831503843,25.016126506805456,15181.461,42.8545994917174,2003.10.22.15.37.48
-0.0943875244140625,0.07991820858907135,0.52,-0.691,0.1236766947694737,0.996859358513158,-0.008734957074083923,24.963444415175477,15464.452,43.39251971170197,2003.10.22.15.44.13
-0.09434532470703125,0.08075948125372123,0.496,-0.825,0.12418991145195858,1.0452587780561737,-0.020915545042772567,25.181346497069885,15457.538,43.506621112130816,2003.10.22.15.54.13
-0.0951369140625,0.0799458961924629,0.464,-0.647,0.12426736794247943,0.9447732844022472,-0.006872827787770447,25.039704385399176,15587.232,43.62444883653914,2003.10.22.16.04.13
-0.09408831787109376,0.08019473415373857,0.415,-0.72,0.12362769489803158,0.849255395783532,-0.006439172450980272,25.01247353814164,15415.43,43.34137858333263,2003.10.22.16.14.13
-0.09345122680664061,0.08103606805168406,0.63,-0.671,0.12369307222695763,0.9751984657826722,-0.007907364897720932,25.246635873956656,15311.048999999999,43.23604357533012,2003.10.22.16.24.13
-0.0943517578125,0.08066647278079332,0.515,-0.708,0.12413433865455249,0.8636993556033814,-0.013650757355517962,25.275821393164296,15458.591999999999,43.42577737819851,2003.10.22.16.34.13
-0.09407485961914064,0.08012127750586726,0.737,-0.718,0.1235698115298927,1.0150796383177392,-0.019849610304301997,25.06219593214786,15413.224999999999,43.285574272020824,2003.10.22.16.44.13
-0.09398834228515625,0.08160860024304384,0.557,-0.657,0.12447398169553597,0.9160484722467559,0.0003822010088301474,25.70425883971302,15399.05,43.333482452960496,2003.10.22.16.54.13
-0.09403755493164064,0.08205554111790685,0.479,-0.75,0.12480454144651079,0.8806405898790439,-0.0021427838625172795,25.755954107192515,15407.113,43.45838359888909,2003.10.22.17.04.13
-0.09385596923828125,0.08138274039585358,0.51,-0.627,0.1242259771384234,0.9140528147913778,-0.01461455646431683,25.589147821492347,15377.362000000001,43.284982335329815,2003.10.22.17.14.13
-0.09256056518554687,0.08033736760143334,0.471,-0.808,0.12256243658069019,0.9174533783815582,-0.0196747191906193,25.249150222857725,15165.123,42.70376219987606,2003.10.22.17.19.38
-0.09404827270507812,0.08137253265010515,0.579,-0.637,0.12436465200651338,0.8555709110652585,-0.009163970739483326,25.634683242239287,15408.869,43.32326509013438,2003.10.22.17.24.13
-0.09400963745117188,0.08209617838850046,0.454,-0.708,0.12481023371381558,0.8746794735302439,-0.008341418372821855,25.823034770715445,15402.539,43.421238446530076,2003.10.22.17.34.13
-0.09428040161132813,0.08068976713135163,0.422,-0.684,0.12409525634650616,0.8247349094755982,-0.01723189108601045,25.203508748563458,15446.901000000002,43.44949895868864,2003.10.22.17.44.13
-0.09439522094726563,0.0802310777551714,0.381,-0.62,0.1238849610543566,0.7449439830692506,-0.0030052724410862225,25.184478222250558,15465.713,43.36212362964927,2003.10.22.17.54.13
-0.0939694091796875,0.08024899037248555,0.552,-0.725,0.12357244966974966,1.1209726170751653,-0.012432656994754479,25.209129635278693,15395.948,43.201402882680945,2003.10.22.18.04.13
-0.09395439453125001,0.07971331763282623,0.403,-0.544,0.12321380304075362,0.7571360673724916,-0.006838392286279812,24.88525617009963,15393.488000000001,43.22133881948266,2003.10.22.18.14.13
-0.0937125732421875,0.08138150859999609,0.466,-0.608,0.12411686559724104,0.8398718643305925,0.0033084966145645496,25.750167915395348,15353.868000000002,43.13795834678484,2003.10.22.18.24.13
-0.09404119873046876,0.0808543124890365,0.596,-0.757,0.12402083255138341,0.9593821975672205,-0.010259186432231289,25.392367731441063,15407.71,43.304480680309176,2003.10.22.18.34.13
-0.09393561401367187,0.08075876363593805,0.488,-0.671,0.12387847869638559,0.930176487012103,-0.007117087218835434,25.329909855766306,15390.411000000002,43.274290678170026,2003.10.22.18.44.13
-0.09402686767578125,0.08123107628666815,0.491,-0.71,0.12425594392064057,0.8734845424393689,0.005148060635392978,25.418469520221464,15405.362000000001,43.39948819110166,2003.10.22.18.54.13
-0.09375755615234374,0.08280354092330693,0.576,-0.671,0.12508759221080906,0.8964675584920112,-0.017004055699329498,26.033533816349138,15361.238000000001,43.42630713096621,2003.10.22.19.04.13
-0.09373601074218749,0.08342519315900367,0.554,-0.669,0.12548387371880326,0.8708439206033134,-0.02501457328375068,26.415807155228055,15357.708,43.38274957097351,2003.10.22.19.14.13
-0.0941627685546875,0.08231571782132847,0.598,-0.696,0.1250699979304558,0.7776764767249049,-0.00845964859561216,26.003994027614784,15427.628,43.4357020504075,2003.10.22.19.24.13
-0.09380206298828125,0.0839140749705671,0.554,-0.874,0.1258586468981112,0.9668898556147956,-0.018343322015242525,26.438507733908416,15368.53,43.54648413826386,2003.10.22.19.34.13
-0.09377239990234375,0.08273298905503598,0.581,-0.701,0.1250520310167963,0.9675115946668855,0.0050844619228167165,26.218768279556723,15363.670000000002,43.297896298814685,2003.10.22.19.44.13
-0.09363384399414063,0.08251965700563836,0.586,-0.706,0.12480701315810448,0.9803340139027323,-0.01868532372468127,26.03173018375288,15340.969,43.294923312558126,2003.10.22.19.54.13
-0.09367938842773438,0.08363633960315259,0.515,-0.706,0.1255821050882975,0.9697793649375588,-0.02629225515278147,26.574694110190865,15348.431,43.33225327570432,2003.10.22.20.04.13
-0.09403764038085938,0.08236926300944612,0.496,-0.757,0.1250110926962849,0.9517942502771009,-0.031012921492422314,25.937243612317946,15407.127,43.44782814819715,2003.10.22.20.14.13
-0.09410534057617188,0.08283646266393536,0.496,-0.759,0.12537023040431433,0.8724700454024639,-0.022731159461974404,26.16643738136088,15418.219000000001,43.47993387491891,2003.10.22.20.24.13
-0.09382525024414064,0.08326220942559133,0.613,-0.679,0.12544230985519453,0.9051515928729734,-0.004581269467633958,26.25819163981033,15372.329000000002,43.45867504661175,2003.10.22.20.34.13
-0.09383369750976563,0.08266733457974106,0.557,-0.598,0.12505459205832087,0.9654821480254587,-0.0013387662427251277,26.086569676479087,15373.713,43.37888266788579,2003.10.22.20.44.13
-0.09399753417968751,0.08337964670495064,0.579,-0.725,0.12564912222735145,0.9935535242798608,-0.005739867234532869,26.316507941757983,15400.556,43.52124184523449,2003.10.22.20.54.13
-0.09384297485351563,0.08250501424503892,0.613,-0.869,0.1249543168719338,1.0006256074884714,-0.018158006054182444,25.929590678095042,15375.233,43.425631696803755,2003.10.22.21.04.13
-0.09389481811523438,0.08358464978213857,0.469,-0.667,0.12570851422276735,0.9480956601976112,-0.022133267185272913,26.516814267125007,15383.727,43.427658814663225,2003.10.22.21.14.13
-0.093771142578125,0.08257765642465911,0.583,-0.735,0.12494837542359682,0.8970474265845869,-0.0120288383613327,26.099234511440294,15363.464,43.32107860980431,2003.10.22.21.24.13
-0.09401674194335938,0.08380098163610096,0.571,-0.718,0.1259434487729249,0.8891983049258045,-0.0030583767409058976,26.337942505729416,15403.703000000001,43.647477356256125,2003.10.22.21.34.13
-0.09399916381835938,0.08390647480494803,0.474,-0.762,0.12600055282713699,0.8769464357056944,-0.02033425294962086,26.54649783163476,15400.823,43.548020826152495,2003.10.22.21.44.13
-0.09364716796875,0.0821640699836399,0.469,-0.652,0.12458220765760955,0.8113270097272549,-0.01327633713637191,25.945411031167517,15343.152,43.2406229190072,2003.10.22.21.54.13
-0.09378906860351563,0.08372376233937669,0.544,-0.935,0.1257221451048915,1.0267175369022041,-0.019392106412728708,26.245634230302766,15366.401,43.59852278287832,2003.10.22.22.04.13
-0.094091748046875,0.08327363667282563,0.496,-0.713,0.1256493359124288,0.8769075487446676,-0.008634813314445693,26.134738976819726,15415.991999999998,43.63073800216426,2003.10.22.22.14.13
-0.09377649536132812,0.08307332997036981,0.42,-0.659,0.1252805221677302,0.7968719593357472,-0.01230335537426548,26.107048474272936,15364.341,43.473268809257526,2003.10.22.22.24.13
-0.09377799682617187,0.08301527554974793,0.632,-0.703,0.1252431581497771,1.076172362146056,-0.0082992987134883,26.28884933019318,15364.587,43.345886147296625,2003.10.22.22.34.13
-0.09376620483398437,0.0836364634404295,0.466,-0.696,0.12564696250125196,0.8856300578284348,-0.008856414763135395,26.35015763124726,15362.654999999999,43.49985464123324,2003.10.22.22.44.13
-0.09421793212890625,0.08317894581606312,0.664,-0.781,0.12568116709244367,1.162255675894138,-0.007681187588187726,26.33418504445617,15436.666,43.52570874832874,2003.10.22.22.54.13
-0.09337270507812499,0.08250746145595081,0.623,-0.784,0.12460314301618447,0.9517956194288644,-0.020815319685297703,25.878292284059228,15298.184,43.29069796689354,2003.10.22.23.04.13
-0.09419270629882812,0.08293311965504457,0.493,-0.833,0.12549967432473774,0.9486654889181017,-0.01209430438122552,25.92957782774149,15432.533000000001,43.68254297399704,2003.10.22.23.14.13
-0.09471304321289062,0.08326400339298454,0.635,-0.747,0.12610890062035204,0.9326028751506192,-0.017007108062301855,26.393768959445662,15517.785,43.69200152333837,2003.10.22.23.24.13
-0.0938240478515625,0.08315334013969815,0.591,-0.703,0.12536917456711846,1.0154277334287833,-0.021586813169872227,26.177001793750396,15372.132,43.47307554210984,2003.10.22.23.34.13
-0.09360979003906249,0.08357766766650708,0.498,-0.615,0.12549111252885786,0.8899279067918546,0.0005881690130036475,26.306417496081917,15337.028,43.45259353044229,2003.10.22.23.44.13
-0.09393131103515626,0.08386291722413271,0.598,-0.789,0.1259209278798604,0.9487248788140654,-0.01762016118348112,26.39500864174621,15389.706,43.602335703516424,2003.10.22.23.54.13
-0.09407239990234376,0.08431283948662333,0.596,-0.637,0.1263260516508119,0.9280861459355041,-0.001732196235817455,26.377200479719306,15412.822,43.80463980964455,2003.10.23.00.04.13
-0.09650712280273438,0.08432542972721659,0.652,-0.715,0.12815772645588636,1.0089822297389963,0.00393220870970187,26.57717366189342,15811.727,44.54916388828817,2003.10.23.00.14.13
-0.09403775634765625,0.08275781885882875,0.503,-0.613,0.12526753849729735,0.8566998047650487,-0.011294042445666968,26.108893720188224,15407.145999999999,43.466030100618994,2003.10.23.00.24.13
-0.09385267333984375,0.08337767415086807,0.549,-0.693,0.12553947920811107,0.9908214039733325,-0.016433506914425813,26.291277189454707,15376.822,43.484635168611675,2003.10.23.00.34.13
-0.09377424926757813,0.08440478312449097,0.51,-0.769,0.12616567377852914,0.9191343698850187,-0.022760983317045607,26.62964569848183,15363.972999999998,43.575573352204195,2003.10.23.00.44.13
-0.09386851196289063,0.08473012794888243,0.535,-0.654,0.1264535176274718,0.914934700212557,-0.003333319817795231,26.780985314128337,15379.417000000001,43.6195031448599,2003.10.23.00.54.13
-0.09368733520507813,0.08397457428717543,0.557,-0.872,0.12581353625322284,0.9734405929798031,-0.028811017714863184,26.479580384351294,15349.733,43.50014601893513,2003.10.23.01.04.13
-0.09404713745117188,0.0823539339704802,0.425,-0.608,0.12500813774780356,0.7637598335838933,0.002303845075815232,25.976501685555263,15408.683,43.42297425534489,2003.10.23.01.14.13
-0.09389495239257813,0.08366985878995982,0.513,-0.676,0.125765286763623,0.973463974078018,-0.03500594953965508,26.405305198642587,15383.749,43.5224305199806,2003.10.23.01.24.13
-0.09368368530273437,0.08271025977892851,0.476,-0.62,0.12497047637181996,0.890165342145798,-0.010680549587193095,25.880846535102897,15349.134999999998,43.46231284258182,2003.10.23.01.34.13
-0.093748681640625,0.08394667539447508,0.552,-0.691,0.12584061196267532,1.0158355594989246,-0.013492218511098305,26.437161218484743,15359.784,43.53876142827039,2003.10.23.01.44.13
-0.09356549682617188,0.08317557419275606,0.444,-0.808,0.12519056808970494,0.9021474035543311,-0.01832442060155394,26.100592084561526,15329.771,43.434671770779204,2003.10.23.01.54.13
-0.09376886596679687,0.08300952535678714,0.464,-0.671,0.12523250985530157,0.8654864742786637,-0.0234362252101927,25.907077745209072,15363.091,43.570124898876436,2003.10.23.02.04.13
-0.09523258666992188,0.08455659854958074,0.513,-0.623,0.12735408875304768,0.8851936086202339,0.013009383121162812,26.700745198864986,15602.907000000001,44.09536981163996,2003.10.23.02.14.13
-0.09129359130859374,0.08345283492590808,0.627,-0.784,0.12368870389486425,0.9158390505679841,-0.04396594099400103,26.097810693576474,14957.542000000001,42.72558145891342,2003.10.23.02.24.13
-0.09407819824218751,0.08417443799337042,0.527,-0.703,0.12623804258620336,1.0240131252693034,-0.03712338912229919,26.482778165447968,15413.772,43.699242678102244,2003.10.23.02.34.13
-0.0936727294921875,0.08289143620580361,0.508,-0.737,0.12508225472375106,0.9436545546398789,-0.017695667353591113,26.06712728223466,15347.34,43.40363046165352,2003.10.23.02.44.13
-0.0936727783203125,0.08237371249050535,0.486,-0.618,0.12473980081639878,0.8090005430054217,-0.009517337916189689,25.677005265570482,15347.348000000002,43.4746447322099,2003.10.23.02.54.13
-0.09386943969726562,0.08342077658162839,0.725,-0.754,0.12558064211716927,0.9544193560723921,0.0009188708039793238,26.204296558914088,15379.569,43.55655152617667,2003.10.23.03.04.13
-0.09418761596679688,0.08264154235703369,0.466,-0.696,0.12530335799434186,0.8431154335786069,-0.01789696232600056,26.12336443765713,15431.699,43.474250441581525,2003.10.23.03.14.13
-0.09368663330078125,0.08288354930947418,0.439,-0.728,0.12508744143746442,1.022982565183245,-0.03512217577666068,26.079117910959997,15349.617999999999,43.39887628713727,2003.10.23.03.24.13
-0.09367022705078125,0.08268036673984676,0.496,-0.647,0.12494060380829151,0.8742983675918978,-0.022414377563910452,25.99052963392068,15346.93,43.38271636663951,2003.10.23.03.34.13
-0.09386973876953124,0.08329638567186581,0.542,-0.854,0.1254982697994528,1.0259449429190228,-0.025509667737900903,26.130985748742386,15379.618,43.561696383394235,2003.10.23.03.44.13
-0.09357265014648437,0.0834841738474507,0.483,-0.725,0.1254011488720408,1.0062463970561053,-0.03068761297612699,26.28013874178988,15330.943,43.42593384962809,2003.10.23.03.54.13
-0.0940607177734375,0.08244926855127976,0.422,-0.647,0.12508117569280883,0.8843317457117283,-0.02671186574590326,25.791610891598612,15410.908,43.567405748063216,2003.10.23.04.04.13
-0.09395183105468749,0.08254810786077009,0.459,-0.706,0.12506453002319193,0.9420510679328524,-0.02177125068168931,25.80216485764756,15393.068,43.55332502414456,2003.10.23.04.14.13
-0.09370165405273438,0.08223275739549095,0.479,-0.784,0.124668465784592,0.9463416961694273,-0.018220806282098122,25.76832618045471,15352.078999999998,43.3869995834892,2003.10.23.04.24.13
-0.09396934814453126,0.08245558530365571,0.486,-0.825,0.12501664664546303,0.9899805470565952,-0.03209889199059104,25.750596887958807,15395.938,43.56132059423643,2003.10.23.04.34.13
-0.09329973754882812,0.08256166526729256,0.557,-0.879,0.1245843874584158,1.0777462183832967,-0.024438823416547864,25.853885585650108,15286.229,43.296436471424684,2003.10.23.04.44.13
-0.09441854248046874,0.08285198678536253,0.593,-0.874,0.12561573499533396,0.943366197252371,-0.01349784132210545,25.79214763101964,15469.534,43.8183493821902,2003.10.23.04.54.13
-0.09376890258789063,0.08199367848508453,0.522,-0.652,0.12456151253116966,0.9163705251011001,-0.013872090640852451,25.905998340844597,15363.097,43.25448306203829,2003.10.23.05.04.13
-0.09385798950195312,0.08291321060855643,0.549,-0.781,0.12523546896453727,1.0015151381783687,-0.0041645315216528945,26.024518847033903,15377.693,43.50147482304913,2003.10.23.05.14.13
-0.09380103759765626,0.08234320075953894,0.566,-0.693,0.12481601405958555,0.998652786297018,-0.017818983652504998,26.04532368207063,15368.362000000001,43.290999021692386,2003.10.23.05.24.13
-0.09420487670898438,0.08223088497781894,0.52,-0.776,0.1250459005325254,0.9128844899394939,0.007893667452250657,25.77545192296168,15434.526999999998,43.560377743622595,2003.10.23.05.34.13
-0.09367169189453124,0.0828249121117973,0.54,-0.618,0.1250374021191697,0.8930931593809253,0.0002004438507488919,26.099571751993032,15347.170000000002,43.36294010284091,2003.10.23.05.44.13
-0.09355249023437501,0.08225683166827799,0.557,-0.693,0.1245722873883122,0.9338708673682161,-0.016458373109348605,25.743630408275788,15327.64,43.35638773470523,2003.10.23.05.54.13
-0.09391802978515626,0.08249487862669948,0.603,-0.83,0.1250040052092707,1.0742072278649974,-0.02199835199741697,25.868705482581458,15387.529999999999,43.48533238524756,2003.10.23.06.04.13
-0.093948291015625,0.0827953161682688,0.603,-0.691,0.12522518023209292,1.086759563396849,-0.04277037165708968,26.146099049931166,15392.488000000001,43.42364787153642,2003.10.23.06.14.13
-0.093598828125,0.08349999465576885,0.493,-0.706,0.12543121514952615,0.9771288287387434,-0.05181002260983762,26.14751975517904,15335.232,43.520113150732065,2003.10.23.06.24.13
-0.09369613037109376,0.0821878867455646,0.574,-0.71,0.12463472058065823,0.8864828942682719,-0.012620959437414148,25.913321641812576,15351.174,43.2846367373918,2003.10.23.06.34.13
-0.09360902709960936,0.08309779683113871,0.603,-0.74,0.12517145758009135,0.9456184068112408,-0.025309924841742635,25.829980289372383,15336.902999999998,43.58715220395379,2003.10.23.06.44.13
-0.09344122314453125,0.08282802249786156,0.598,-0.784,0.1248669031154867,1.1589585249824133,-0.018234618029909416,25.89017257445257,15309.41,43.40795109268651,2003.10.23.06.54.13
-0.09380705566406249,0.08183746174906761,0.642,-0.737,0.12448748466368266,0.9228286292445862,-0.015965545422122928,25.65360536363396,15369.348,43.369839057194234,2003.10.23.07.04.13
-0.09384800415039063,0.08326169798070925,0.579,-0.701,0.1254589902463852,0.9399544159522062,-0.004562587892325139,26.137088140412732,15376.057,43.539492194332,2003.10.23.07.14.13
-0.09371066284179688,0.08356836088491448,0.618,-0.688,0.12556018187005083,0.9841579530594693,-0.017561336047036476,26.35941239857155,15353.555,43.453168365517755,2003.10.23.07.24.13
-0.09354006958007813,0.0817721097651539,0.613,-0.684,0.12424340043837434,1.0963218005987514,0.0006719172023202563,25.62379451634746,15325.605,43.27267758741077,2003.10.23.07.34.13
-0.09365933837890625,0.08346725996336964,0.552,-0.754,0.12545459398271228,0.9965755517662656,-0.0008417932666235977,26.243039369623784,15345.146,43.473634684074625,2003.10.23.07.44.13
-0.09355845947265624,0.08167324804524176,0.503,-0.667,0.1241922090356567,0.9266364224018027,0.0073884932993518665,25.610270697192544,15328.618000000002,43.256604430034976,2003.10.23.07.54.13
-0.09421171874999999,0.08289047979119586,0.557,-0.742,0.12548577445210174,0.9632288756718173,-0.012969736396040796,26.007856970065745,15435.648,43.62943226566904,2003.10.23.08.04.13
-0.09364467163085936,0.08332210554096303,0.562,-0.862,0.12534710924720543,1.0838098407299368,-0.026750245374616583,26.234661998555463,15342.743,43.42786944833411,2003.10.23.08.14.13
-0.0937483154296875,0.08244219445678118,0.586,-0.64,0.12484174811638096,0.8778055909766178,0.0008625595387443613,25.954032083304195,15359.724,43.357932660804025,2003.10.23.08.24.13
-0.09360725708007814,0.08320637299893273,0.564,-0.742,0.125242241618766,0.9844767649419834,-0.028508552443283593,26.15697266737509,15336.613,43.42516104608241,2003.10.23.08.34.13
-0.09394205932617188,0.0825486287999702,0.488,-0.73,0.12505753326848112,0.8544334368462017,-0.02374157981443488,25.94955656975826,15391.467,43.46237014743807,2003.10.23.08.44.13
-0.09382818603515625,0.0839877547080465,0.61,-0.745,0.12592724659717958,0.9744515347764158,-0.002011571783880622,26.372423826493957,15372.81,43.61898840546138,2003.10.23.08.54.13
-0.09403894653320313,0.08282182761745885,0.544,-0.784,0.1253107281718956,0.9845460191202915,-0.0036074118036938142,26.085681253197002,15407.341,43.50035032682618,2003.10.23.09.04.13
-0.09395040893554688,0.08205190856211275,0.513,-0.752,0.12473650242748431,0.8506774517780444,-0.015898126642512025,25.86756446749633,15392.835,43.35997720848018,2003.10.23.09.14.13
-0.09413538208007813,0.08355466120595081,0.647,-0.728,0.125868389870545,1.0552530252911598,-0.004559426634268094,26.277474828958624,15423.141,43.64844920055518,2003.10.23.09.24.13
-0.09374442749023437,0.08343125179277745,0.498,-0.635,0.12549418895383818,0.8919516657177531,-0.027802198385811803,26.12550286137931,15359.087,43.56305881409226,2003.10.23.09.34.13
-0.09402135620117187,0.08334039535698386,0.518,-0.681,0.12564090464560504,0.8472916643697457,-0.014776253910169438,26.154404499673955,15404.459000000003,43.614973097176566,2003.10.23.09.44.13
